,harmonised_code,harmonised_name,nuts_3_code,nuts_3_name,nuts_2_code,nuts_2_name,nuts_1_code,nuts_1_name
1598,KSH_18449,Zalaszentmihály,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1599,KSH_18458,Harta,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1600,KSH_18467,Berekböszörmény,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1601,KSH_18476,Csévharaszt,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1602,KSH_18485,Mór,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1603,KSH_18494,Garáb,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1604,KSH_18500,Marcali,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1605,KSH_18519,Vejti,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1606,KSH_18528,Eperjeske,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1607,KSH_18537,Sajópálfala,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1608,KSH_18546,Somogyszob,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1609,KSH_18555,Olasz,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1610,KSH_18564,Zalaszentbalázs,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1611,KSH_18573,Acsa,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1612,KSH_18582,Túrony,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1613,KSH_18591,Vaja,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1614,KSH_18607,Szegerdő,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1615,KSH_18616,Dunakeszi,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1616,KSH_18625,Karancsalja,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1617,KSH_18634,Hács,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1618,KSH_18643,Göncruszka,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1619,KSH_18652,Szentgyörgyvölgy,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1620,KSH_18661,Ózdfalu,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1621,KSH_18670,Páhi,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1622,KSH_18689,Penc,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1623,KSH_18698,Bázakerettye,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1624,KSH_18704,Erdősmecske,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1625,KSH_18722,Kupa,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1626,KSH_18731,Pilisszentkereszt,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1627,KSH_18740,Szabadhídvég,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1628,KSH_18759,Hajós,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1629,KSH_18768,Zalaköveskút,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1630,KSH_18777,Bernecebaráti,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1631,KSH_18786,Szügy,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1632,KSH_18795,Darnó,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1633,KSH_18801,Tornanádaska,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1634,KSH_18810,Noszvaj,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1635,KSH_18829,Alsórajk,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1636,KSH_18838,Kisdombegyház,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
1637,KSH_18847,Mezősas,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1638,KSH_18856,Lókút,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1639,KSH_18865,Lúzsok,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1640,KSH_18874,Mátészalka,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1641,KSH_18883,Salköveskút,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1642,KSH_18892,Szomolya,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1643,KSH_18908,Kisasszonyfa,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1644,KSH_18917,Murga,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1645,KSH_18926,Csolnok,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1646,KSH_18935,Tarján,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1647,KSH_18944,Boldogkőújfalu,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1648,KSH_18953,Ozmánbük,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1649,KSH_18962,Kaposszekcső,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1650,KSH_18971,Fehérgyarmat,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1651,KSH_18980,Fadd,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1652,KSH_18999,Ferencszállás,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
1653,KSH_19008,Belvárdgyula,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1654,KSH_19017,Visnye,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1655,KSH_19026,Pusztakovácsi,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1656,KSH_19035,Tét,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1657,KSH_19044,Szurdokpüspöki,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1658,KSH_19053,Kisasszond,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1659,KSH_19062,Árpádhalom,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
1660,KSH_19080,Söjtör,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1661,KSH_19099,Szentpéterszeg,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1662,KSH_19105,Zubogy,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1663,KSH_19114,Lovasberény,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1664,KSH_19123,Gyöngyössolymos,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1665,KSH_19132,Kátoly,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1666,KSH_19141,Kamond,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1667,KSH_19150,Homokszentgyörgy,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1668,KSH_19169,Szabolcs,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1669,KSH_19178,Petrikeresztúr,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1670,KSH_19187,Fityeház,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1671,KSH_19196,Nagyvázsony,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1672,KSH_19202,Dúzs,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1673,KSH_19211,Nábrád,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1674,KSH_19220,Ricse,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1675,KSH_19239,Levél,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1676,KSH_19248,Tésa,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1677,KSH_19257,Okány,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
1678,KSH_19266,Szil,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1679,KSH_19275,Ziliz,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1680,KSH_19284,Cikó,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1681,KSH_19293,Galvács,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1682,KSH_19309,Győrsövényház,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1683,KSH_19318,Ősagárd,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1684,KSH_19327,Borota,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1685,KSH_19336,Veszprémgalsa,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1686,KSH_19345,Kétvölgy,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1687,KSH_19354,Perkáta,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1688,KSH_19363,Bábolna,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1689,KSH_19372,Mátranovák,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1690,KSH_19381,Tiszaladány,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1691,KSH_19390,Bélmegyer,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
1692,KSH_19406,Bükkmogyorósd,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1693,KSH_19415,Pécs,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1694,KSH_19424,Kisar,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1695,KSH_19433,Mezőkövesd,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1696,KSH_19442,Somogyvár,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1697,KSH_19451,Kutasó,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1698,KSH_19460,Balatonendréd,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1699,KSH_19479,Kustánszeg,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1700,KSH_19488,Csehi,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1701,KSH_19497,Nógrádsipek,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1702,KSH_19503,Galgahévíz,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1703,KSH_19512,Alsónemesapáti,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1704,KSH_19521,Szőce,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1705,KSH_19530,Szakmár,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1706,KSH_19549,Szár,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1707,KSH_19558,Gyügye,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1708,KSH_19567,Pély,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1709,KSH_19576,Krasznokvajda,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1710,KSH_19585,Pincehely,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1711,KSH_19594,Pusztaottlaka,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
1712,KSH_19600,Makkoshotyka,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1713,KSH_19619,Iharos,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1714,KSH_19628,Mezőberény,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
1715,KSH_19637,Páli,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1716,KSH_19646,Ófalu,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1717,KSH_19655,Máriapócs,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1718,KSH_19664,Alsódobsza,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1719,KSH_19673,Újkér,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1720,KSH_19682,Újlengyel,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1721,KSH_19691,Tetétlen,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1722,KSH_19707,Buj,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1723,KSH_19716,Nagykőrös,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1724,KSH_19725,Versend,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1725,KSH_19734,Kemeneshőgyész,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1726,KSH_19743,Olaszfa,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1727,KSH_19752,Nyalka,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1728,KSH_19761,Kerkáskápolna,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1729,KSH_19770,Osztopán,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1730,KSH_19789,Kecel,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1731,KSH_19798,Szalmatercs,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1732,KSH_19813,Kétpó,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1733,KSH_19831,Szilágy,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1734,KSH_19840,Hernádvécse,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1735,KSH_19859,Nemespátró,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1736,KSH_19868,Pápadereske,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1737,KSH_19877,Nagypall,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1738,KSH_19886,Váchartyán,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1739,KSH_19895,Hernyék,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1740,KSH_19901,Csányoszró,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1741,KSH_19910,Kiskassa,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1742,KSH_19929,Bókaháza,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1743,KSH_19938,Pusztahencse,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1744,KSH_19947,Szalkszentmárton,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1745,KSH_19956,Biharkeresztes,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1746,KSH_19965,Mátraballa,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1747,KSH_19974,Fábiánsebestyén,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
1748,KSH_19983,Soltvadkert,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1749,KSH_19992,Kemecse,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1750,KSH_20002,Csákvár,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1751,KSH_20011,Bagamér,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1752,KSH_20039,Gétye,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1753,KSH_20048,Bárna,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1754,KSH_20057,Somogyegres,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1755,KSH_20066,Nyársapát,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1756,KSH_20075,Mátramindszent,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1757,KSH_20084,Kemenesszentmárton,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1758,KSH_20093,Törökkoppány,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1759,KSH_20109,Kőszegszerdahely,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1760,KSH_20118,Erk,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1761,KSH_20127,Tata,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1762,KSH_20136,Rábasebes,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1763,KSH_20145,Csesztve,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1764,KSH_20154,Dáka,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1765,KSH_20163,Naszály,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1766,KSH_20172,Tiszabezdéd,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1767,KSH_20181,Tiszaroff,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1768,KSH_20190,Lucfalva,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
1769,KSH_20206,Seregélyes,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1770,KSH_20215,Parádsasvár,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1771,KSH_20233,Jákfalva,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1772,KSH_20242,Heréd,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1773,KSH_20251,Csehbánya,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1774,KSH_20260,Tivadar,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1775,KSH_20279,Véménd,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1776,KSH_20288,Egyed,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1777,KSH_20297,Kiskunfélegyháza,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1778,KSH_20303,Apagy,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1779,KSH_20312,Kiskutas,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1780,KSH_20321,Rinyaújnép,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1781,KSH_20330,Somogygeszti,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1782,KSH_20349,Vashosszúfalu,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1783,KSH_20358,Előszállás,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1784,KSH_20367,Pornóapáti,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1785,KSH_20376,Almáskeresztúr,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1786,KSH_20385,Mérges,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1787,KSH_20394,Vasasszonyfa,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1788,KSH_20400,Gyömöre,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1789,KSH_20419,Újléta,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
1790,KSH_20428,Szelevény,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1791,KSH_20437,Magyarpolány,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1792,KSH_20446,Tiszainoka,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
1793,KSH_20455,Csanádapáca,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
1794,KSH_20464,Baranyahídvég,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1795,KSH_20473,Kaposvár,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1796,KSH_20482,Alsóberecki,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1797,KSH_20491,Eger,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1798,KSH_20507,Kurd,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1799,KSH_20516,Sárazsadány,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1800,KSH_20525,Tass,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
1801,KSH_20534,Dunavarsány,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1802,KSH_20543,Szalapa,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1803,KSH_20552,Királyegyháza,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1804,KSH_20561,Újireg,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1805,KSH_20570,Tés,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1806,KSH_20589,Nagykapornak,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1807,KSH_20598,Nagycsepely,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1808,KSH_20604,Ikrény,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1809,KSH_20613,Búcsúszentlászló,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1810,KSH_20622,Rinyaújlak,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1811,KSH_20640,Ceglédbercel,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
1812,KSH_20659,Márok,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1813,KSH_20668,Mátyus,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1814,KSH_20677,Beregsurány,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
1815,KSH_20686,Okorág,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1816,KSH_20695,Döbörhegy,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1817,KSH_20701,Mórágy,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1818,KSH_20710,Bedegkér,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1819,KSH_20729,Balatonfenyves,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1820,KSH_20738,Sajóvámos,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1821,KSH_20747,Feldebrő,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
1822,KSH_20756,Hidegkút,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1823,KSH_20765,Medgyesbodzás,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
1824,KSH_20774,Csobaj,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1825,KSH_20783,Simontornya,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1826,KSH_20792,Und,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1827,KSH_20817,Sárszentlőrinc,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
1828,KSH_20826,Zánka,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1829,KSH_20835,Orbányosfa,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1830,KSH_20844,Lácacséke,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1831,KSH_20853,Úrkút,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
1832,KSH_20862,Sárok,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1833,KSH_20871,Szin,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1834,KSH_20880,Hosszúpereszteg,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1835,KSH_20899,Boda,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1836,KSH_20905,Mike,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
1837,KSH_20914,Nagyér,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
1838,KSH_20923,Kisigmánd,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1839,KSH_20932,Szakonyfalu,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1840,KSH_20941,Kistolmács,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1841,KSH_20950,Belsősárd,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1842,KSH_20969,Gibárt,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
1843,KSH_20978,Téseny,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
1844,KSH_20987,Tárkány,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
1845,KSH_20996,Kemenespálfa,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1846,KSH_21005,Tordas,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
1847,KSH_21014,Molnári,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
1848,KSH_21023,Hegyszentmárton,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
