,election_date,election_type,harmonised_code,harmonised_name,type,name,votes
386,1999-06-13,european,M_27,Eure,2,MNA,6218
387,1999-06-13,european,M_27,Eure,2,REG,37
388,1999-06-13,european,M_27,Eure,2,UDF,13931
389,1999-06-13,european,M_27,Eure,2,VEC,14788
390,1999-06-13,european,M_28,Eure Et Loir,0,eligible_voters,275463
391,1999-06-13,european,M_28,Eure Et Loir,1,issued_ballots,132825
392,1999-06-13,european,M_28,Eure Et Loir,2,COM,5811
393,1999-06-13,european,M_28,Eure Et Loir,2,CPNT,11469
394,1999-06-13,european,M_28,Eure Et Loir,2,DIV,5041
395,1999-06-13,european,M_28,Eure Et Loir,2,DTE,15228
396,1999-06-13,european,M_28,Eure Et Loir,2,DVD,19165
397,1999-06-13,european,M_28,Eure Et Loir,2,ECO,1720
398,1999-06-13,european,M_28,Eure Et Loir,2,EXG,5986
399,1999-06-13,european,M_28,Eure Et Loir,2,FRN,10130
400,1999-06-13,european,M_28,Eure Et Loir,2,GAU,24950
401,1999-06-13,european,M_28,Eure Et Loir,2,MNA,4359
402,1999-06-13,european,M_28,Eure Et Loir,2,REG,33
403,1999-06-13,european,M_28,Eure Et Loir,2,UDF,10625
404,1999-06-13,european,M_28,Eure Et Loir,2,VEC,10203
405,1999-06-13,european,M_29,Finistere,0,eligible_voters,627123
406,1999-06-13,european,M_29,Finistere,1,issued_ballots,305451
407,1999-06-13,european,M_29,Finistere,2,COM,16302
408,1999-06-13,european,M_29,Finistere,2,CPNT,14076
409,1999-06-13,european,M_29,Finistere,2,DIV,10771
410,1999-06-13,european,M_29,Finistere,2,DTE,46252
411,1999-06-13,european,M_29,Finistere,2,DVD,32163
412,1999-06-13,european,M_29,Finistere,2,ECO,4031
413,1999-06-13,european,M_29,Finistere,2,EXG,14920
414,1999-06-13,european,M_29,Finistere,2,FRN,9019
415,1999-06-13,european,M_29,Finistere,2,GAU,75874
416,1999-06-13,european,M_29,Finistere,2,MNA,4250
417,1999-06-13,european,M_29,Finistere,2,REG,86
418,1999-06-13,european,M_29,Finistere,2,UDF,30770
419,1999-06-13,european,M_29,Finistere,2,VEC,33058
420,1999-06-13,european,M_2A,Corse Sud,0,eligible_voters,81625
421,1999-06-13,european,M_2A,Corse Sud,1,issued_ballots,25200
422,1999-06-13,european,M_2A,Corse Sud,2,COM,2480
423,1999-06-13,european,M_2A,Corse Sud,2,CPNT,1859
424,1999-06-13,european,M_2A,Corse Sud,2,DIV,504
425,1999-06-13,european,M_2A,Corse Sud,2,DTE,5824
426,1999-06-13,european,M_2A,Corse Sud,2,DVD,3769
427,1999-06-13,european,M_2A,Corse Sud,2,ECO,490
428,1999-06-13,european,M_2A,Corse Sud,2,EXG,770
429,1999-06-13,european,M_2A,Corse Sud,2,FRN,960
430,1999-06-13,european,M_2A,Corse Sud,2,GAU,4338
431,1999-06-13,european,M_2A,Corse Sud,2,MNA,619
432,1999-06-13,european,M_2A,Corse Sud,2,REG,1
433,1999-06-13,european,M_2A,Corse Sud,2,UDF,1234
434,1999-06-13,european,M_2A,Corse Sud,2,VEC,1608
435,1999-06-13,european,M_2B,Haute Corse,0,eligible_voters,100666
436,1999-06-13,european,M_2B,Haute Corse,1,issued_ballots,32567
437,1999-06-13,european,M_2B,Haute Corse,2,COM,3133
438,1999-06-13,european,M_2B,Haute Corse,2,CPNT,3644
439,1999-06-13,european,M_2B,Haute Corse,2,DIV,491
440,1999-06-13,european,M_2B,Haute Corse,2,DTE,8336
441,1999-06-13,european,M_2B,Haute Corse,2,DVD,3539
442,1999-06-13,european,M_2B,Haute Corse,2,ECO,345
443,1999-06-13,european,M_2B,Haute Corse,2,EXG,947
444,1999-06-13,european,M_2B,Haute Corse,2,FRN,820
445,1999-06-13,european,M_2B,Haute Corse,2,GAU,6891
446,1999-06-13,european,M_2B,Haute Corse,2,MNA,626
447,1999-06-13,european,M_2B,Haute Corse,2,REG,0
448,1999-06-13,european,M_2B,Haute Corse,2,UDF,1145
449,1999-06-13,european,M_2B,Haute Corse,2,VEC,1742
450,1999-06-13,european,M_30,Gard,0,eligible_voters,427359
451,1999-06-13,european,M_30,Gard,1,issued_ballots,209141
452,1999-06-13,european,M_30,Gard,2,COM,19770
