Land;Statistische Kennziffer;Kreisfreie Stadt bzw. Stadtkreis, Landkreis bzw. Kreis;Wahlberechtigte;Wähler;Ungültige;Gültige;SPD;CDU;CSU;GRÜNE;FDP;PDS;Deutschland;APPD;APD;BP;BüSo;BfB;CHANCE 2000;CM;DPD;GRAUE;REP;FAMILIE;DIE FRAUEN;HP;MLPD;Die Tierschutzpartei;NPD;NATURGESETZ;FORUM;ödp;PBC;AB 2000;PASS;DKP;DSU;ZENTRUM;DMP;FP Deutschland;FSU;STATT Partei;Einzelbewerber;Ungültige;Gültige;SPD;CDU;CSU;GRÜNE;FDP;PDS;Deutsch-land;APPD;APD;BP;BüSo;BfB;CHANCE 2000;CM;DPD;DVU;GRAUE;REP;FAMILIE;DIE FRAUEN;HP;Pro DM;MLPD;Die Tier-schutzpartei;NPD;NATUR-GESETZ;FORUM;ödp;PBC;AB 2000;Nicht-wähler;PASS;PSG
;;;;;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen
SN;14292;Kamenz;130317;104158;2210;101948;29508;41995;0;3383;3758;20434;0;0;0;0;0;0;0;0;0;944;990;0;0;0;0;0;383;0;0;0;0;0;0;0;553;0;0;0;0;0;0;1626;102532;28310;37302;0;3752;3845;18470;0;0;0;0;99;315;421;0;0;3283;550;2047;0;0;0;2578;0;0;1234;0;0;114;212;0;0;0;0
SN;14365;Leipzig, Stadt;344885;265334;3267;262067;98708;68895;0;15002;5009;64551;0;0;0;0;0;0;0;0;0;842;6047;0;0;0;174;0;0;0;1646;0;0;0;0;0;729;0;0;0;0;0;464;2944;262390;96502;62771;0;17193;8536;59078;0;0;0;0;117;564;862;0;0;4509;1133;2542;0;0;0;5713;0;0;2221;0;0;230;419;0;0;0;0
SN;14374;Delitzsch;77299;62724;1293;61431;21475;19834;0;1655;1621;13714;0;0;0;0;0;0;0;0;0;0;2197;0;0;0;0;0;0;0;0;0;0;0;0;0;448;0;0;0;0;0;487;1069;61655;20480;18236;0;1770;2167;13065;0;0;0;0;33;158;176;0;0;1538;210;1308;0;0;0;1577;0;0;822;0;0;49;66;0;0;0;0
SN;14375;Döbeln;64314;52092;1163;50929;15473;21500;0;1450;1598;9007;0;0;0;0;0;0;0;0;0;0;1901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1148;50944;14966;16884;0;1456;2161;9964;0;0;0;0;31;176;145;0;0;1519;139;1162;0;0;0;1668;0;0;556;0;0;44;73;0;0;0;0
SN;14379;Leipziger Land;200519;164235;2787;161448;60915;55594;0;5310;4300;29923;0;0;0;0;0;0;0;0;0;0;4412;0;0;0;0;0;0;0;0;0;0;0;0;0;994;0;0;0;0;0;0;2387;161848;55341;48082;0;6431;6129;32267;0;0;0;0;105;563;272;0;0;3743;559;2670;0;0;0;3998;0;0;1243;0;0;136;309;0;0;0;0
SN;14383;Muldentalkreis;101670;82176;1577;80599;27167;30901;0;2629;2230;14018;0;0;0;0;0;26;0;0;0;0;3069;0;0;0;0;0;0;0;0;0;0;0;0;0;435;0;0;0;0;0;124;1383;80793;26093;24664;0;2984;3206;15395;0;0;0;0;48;259;234;0;0;1429;260;1632;0;0;0;2297;0;0;1976;0;0;95;221;0;0;0;0
SN;14389;Torgau-Oschatz;81944;65964;1623;64341;21392;22891;0;1934;2356;12349;0;0;0;0;0;0;0;0;0;0;3046;0;0;0;0;0;0;0;0;0;0;0;0;0;232;0;0;0;0;0;141;1491;64473;20889;19424;0;2021;2295;12989;0;0;0;0;31;160;181;0;0;1317;134;2119;0;0;0;1877;0;0;899;0;0;66;71;0;0;0;0
ST;15101;Dessau, Stadt;71576;55799;791;55008;23146;15324;0;2285;1966;10613;0;0;0;0;0;0;0;0;0;539;1133;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;664;55135;20552;14284;0;2315;2151;12243;0;0;0;0;0;0;0;0;0;1636;337;370;0;0;0;1067;0;0;110;0;0;0;0;0;0;0;70
ST;15151;Anhalt-Zerbst;63774;48860;1096;47764;18827;15401;0;1268;1356;9491;0;0;0;0;0;0;0;0;0;255;1067;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;964;47896;17780;13352;0;1672;2006;9670;0;0;0;0;0;0;0;0;0;1802;203;381;0;0;0;875;0;0;107;0;0;0;0;0;0;0;48
ST;15153;Bernburg;58804;45124;946;44178;18586;13880;0;792;1314;8490;0;0;0;0;0;0;0;0;0;35;848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;806;44318;16646;12458;0;1121;1935;8941;0;0;0;0;0;0;0;0;0;1657;132;349;0;0;0;906;0;0;98;0;0;0;0;0;0;0;75
ST;15154;Bitterfeld;91434;71528;1273;70255;28433;23066;0;1705;1985;12617;0;0;0;0;0;0;0;0;0;586;1859;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1048;70480;25323;21253;0;1966;2690;13669;0;0;0;0;0;0;0;0;0;2946;328;551;0;0;0;1478;0;0;184;0;0;0;0;0;0;0;92
ST;15159;Köthen;57081;43664;1097;42567;18433;13165;0;1167;1359;8443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;858;42806;16712;11804;0;1281;1694;8319;0;0;0;0;0;0;0;0;0;1505;134;257;0;0;0;907;0;0;126;0;0;0;0;0;0;0;67
ST;15171;Wittenberg;108796;85707;1595;84112;30678;29561;0;1965;2545;16663;0;0;0;0;0;0;0;0;0;636;1866;0;0;0;0;0;0;0;0;0;198;0;0;0;0;0;0;0;0;0;0;1409;84298;31027;24833;0;2590;3648;16265;0;0;0;0;0;0;0;0;0;2988;381;649;0;0;0;1553;0;0;226;0;0;0;0;0;0;0;138
ST;15202;Halle (Saale), Stadt;209813;160634;2774;157860;63978;40248;0;5694;7154;38145;0;0;0;0;0;0;0;0;0;2641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1773;158861;57980;36850;0;8408;8142;37872;0;0;0;0;0;0;0;0;0;4359;1285;605;0;0;0;2675;0;0;389;0;0;0;0;0;0;0;296
ST;15256;Burgenlandkreis;118676;92272;2112;90160;34882;30132;0;2514;3221;18109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379;280;0;0;0;0;0;0;0;0;0;643;1622;90650;32463;26810;0;2931;4051;17838;0;0;0;0;0;0;0;0;0;3047;309;776;0;0;0;1765;0;0;506;0;0;0;0;0;0;0;154
ST;15260;Mansfelder Land;91170;70032;1674;68358;28524;21798;0;1442;2054;14373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167;1276;68756;25683;20318;0;1490;2582;14116;0;0;0;0;0;0;0;0;0;2401;195;321;0;0;0;1364;0;0;189;0;0;0;0;0;0;0;97
ST;15261;Merseburg-Querfurt;110901;84660;1872;82788;34882;26168;0;1979;2820;16158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;781;1228;83432;31155;23471;0;2372;3956;17019;0;0;0;0;0;0;0;0;0;2690;294;352;0;0;0;1641;0;0;322;0;0;0;0;0;0;0;160
ST;15265;Saalkreis;61961;48967;1214;47753;18380;16301;0;1303;2624;9145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;904;48063;16919;14248;0;1440;3003;9236;0;0;0;0;0;0;0;0;0;1722;166;283;0;0;0;844;0;0;127;0;0;0;0;0;0;0;75
ST;15266;Sangerhausen;56860;44538;1003;43535;17712;12692;0;1315;2510;8983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323;722;43816;16407;12828;0;1084;2057;8764;0;0;0;0;0;0;0;0;0;1431;123;191;0;0;0;712;0;0;148;0;0;0;0;0;0;0;71
ST;15268;Weißenfels;65318;50247;1214;49033;19229;17111;0;1062;1518;9762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;9;0;0;0;0;0;0;0;0;0;311;909;49338;17286;15166;0;1157;1943;10308;0;0;0;0;0;0;0;0;0;1683;135;372;0;0;0;985;0;0;205;0;0;0;0;0;0;0;98
ST;15303;Magdeburg, Landeshauptstadt;194923;149252;2189;147063;67011;35652;0;4361;2626;32699;0;0;0;0;0;0;0;0;0;1991;1790;0;0;0;0;933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1839;147413;59082;32603;0;6585;4547;35365;0;0;0;0;0;0;0;0;0;3749;1254;697;0;0;0;2964;0;0;396;0;0;0;0;0;0;0;171
ST;15352;Aschersleben-Staßfurt;86197;65119;1407;63712;27936;18639;0;1094;2357;12538;0;0;0;0;0;0;0;0;0;434;547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167;1236;63883;25248;17047;0;1709;2577;13403;0;0;0;0;0;0;0;0;0;2061;245;302;0;0;0;1036;0;0;156;0;0;0;0;0;0;0;99
ST;15355;Bördekreis;65218;50081;1196;48885;22202;15123;0;1145;1246;8742;0;0;0;0;0;0;0;0;0;371;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;946;49135;20045;13610;0;1268;1850;9248;0;0;0;0;0;0;0;0;0;1518;215;203;0;0;0;944;0;0;178;0;0;0;0;0;0;0;56
ST;15357;Halberstadt;65331;49684;973;48711;20737;15953;0;1351;1176;9273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;0;0;0;0;0;0;0;0;0;0;712;48972;19100;14579;0;1620;1528;9182;0;0;0;0;0;0;0;0;0;1541;166;209;0;0;0;859;0;0;113;0;0;0;0;0;0;0;75
ST;15358;Jerichower Land;80707;61957;1165;60792;25717;18846;0;1148;1744;11723;0;0;0;0;0;0;0;0;0;395;1219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1212;60745;23490;16452;0;1828;2552;12280;0;0;0;0;0;0;0;0;0;1979;300;437;0;0;0;1194;0;0;159;0;0;0;0;0;0;0;74
ST;15362;Ohrekreis;92277;70835;1214;69621;30934;22190;0;1408;1601;11766;0;0;0;0;0;0;0;0;0;427;1277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;15;1304;69531;27025;19870;0;2043;2673;13479;0;0;0;0;0;0;0;0;0;1962;338;480;0;0;0;1382;0;0;211;0;0;0;0;0;0;0;68
ST;15363;Stendal;111771;85645;1808;83837;37736;24042;0;1973;1740;17146;0;0;0;0;0;0;0;0;0;118;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;0;0;0;0;515;1582;84063;33574;21957;0;2672;2748;17310;0;0;0;0;0;0;0;0;0;2827;334;341;0;0;0;1863;0;0;329;0;0;0;0;0;0;0;108
ST;15364;Quedlinburg;65233;50092;860;49232;23852;13871;0;1194;1275;7649;0;0;0;0;0;0;0;0;0;0;917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;474;787;49305;19653;13580;0;1781;2069;9276;0;0;0;0;0;0;0;0;0;1401;121;269;0;0;0;840;0;0;255;0;0;0;0;0;0;0;60
ST;15367;Schönebeck;63488;47785;892;46893;20191;15768;0;900;893;8401;0;0;0;0;0;0;0;0;0;740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;689;47096;18242;13794;0;1341;1501;9089;0;0;0;0;0;0;0;0;0;1589;257;184;0;0;0;905;0;0;134;0;0;0;0;0;0;0;60
ST;15369;Wernigerode;78642;62751;1266;61485;27227;18410;0;1538;1760;12215;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;291;0;0;0;0;0;0;0;0;0;17;900;61851;24780;17431;0;1929;2179;11681;0;0;0;0;0;0;0;0;0;1890;206;267;0;0;0;1124;0;0;272;0;0;0;0;0;0;0;92
ST;15370;Altmarkkreis Salzwedel;79834;62388;1270;61118;27195;16933;0;1571;2185;12864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;0;256;1054;61334;24599;15713;0;1935;2346;12820;0;0;0;0;0;0;0;0;0;1795;159;209;0;0;0;1284;0;0;394;0;0;0;0;0;0;0;80
TH;16051;Erfurt, Stadt;163353;131236;1844;129392;46875;35416;0;5936;2437;32020;0;0;0;0;0;193;0;0;0;1229;2936;0;0;0;0;0;0;0;1306;299;0;0;0;0;596;0;0;0;0;0;149;1642;129594;44238;31530;0;7342;3827;33369;0;0;0;0;0;688;0;0;0;2591;830;1845;0;358;0;1990;0;0;0;0;763;223;0;0;0;0;0
TH;16052;Gera, Stadt;93928;74895;1067;73828;24122;19570;0;2416;1620;22550;0;0;0;0;0;0;0;0;0;697;2154;0;0;0;0;0;0;0;699;0;0;0;0;0;0;0;0;0;0;0;0;1048;73847;23571;17847;0;2865;2139;21310;0;0;0;0;0;258;0;0;0;1948;454;1136;0;181;0;1737;0;0;0;0;325;76;0;0;0;0;0
TH;16053;Jena, Stadt;77048;63782;734;63048;24987;13364;0;3652;5320;12824;0;0;0;0;0;763;0;0;0;0;1689;0;0;0;0;0;0;0;297;0;152;0;0;0;0;0;0;0;0;0;0;696;63086;21210;13771;0;4908;3758;15239;0;0;0;0;0;400;0;0;0;1320;168;1014;0;151;0;862;0;0;0;0;214;71;0;0;0;0;0
TH;16054;Suhl, Stadt;40041;32496;548;31948;9971;7676;0;1077;691;11505;0;0;0;0;0;862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;0;0;0;0;0;0;415;32081;10427;7401;0;1195;804;10077;0;0;0;0;0;203;0;0;0;957;72;198;0;61;0;516;0;0;0;0;132;38;0;0;0;0;0
TH;16055;Weimar, Stadt;48762;39892;750;39142;14471;10339;0;3179;1012;6974;0;0;0;0;0;383;0;0;0;279;1126;0;0;0;0;0;0;0;458;0;0;0;0;0;0;0;0;0;0;0;921;602;39290;12504;10909;0;3202;1419;8232;0;0;0;0;0;175;0;0;0;919;219;700;0;70;0;730;0;0;0;0;171;40;0;0;0;0;0
TH;16056;Eisenach, Stadt;35967;29017;577;28440;11135;8604;0;1414;641;6168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;248;0;0;0;0;0;0;0;0;0;0;159;430;28587;10592;7784;0;1464;798;6141;0;0;0;0;0;82;0;0;0;608;145;311;0;72;0;447;0;0;0;0;42;101;0;0;0;0;0
TH;16061;Eichsfeld;87165;74066;1228;72838;19655;36645;0;1716;2494;10008;0;0;0;0;0;1370;0;0;0;0;0;0;0;0;0;0;0;0;0;950;0;0;0;0;0;0;0;0;0;0;0;1021;73045;21147;33490;0;2094;2585;8309;0;0;0;0;0;429;0;0;0;2043;131;730;0;147;0;1228;0;0;0;0;111;601;0;0;0;0;0
TH;16062;Nordhausen;79865;65473;1228;64245;26370;18380;0;2160;1225;14014;0;0;0;0;0;1986;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;1025;64448;24700;16707;0;1972;1851;14017;0;0;0;0;0;622;0;0;0;2214;158;668;0;111;0;1206;0;0;0;0;138;84;0;0;0;0;0
TH;16063;Wartburgkreis;116823;96867;1968;94899;37525;31277;0;2743;3060;17789;0;0;0;0;0;0;0;0;0;0;1683;0;0;0;98;0;0;0;0;422;0;0;0;0;0;0;0;0;0;0;302;1641;95226;35287;29018;0;3220;3149;17471;0;0;0;0;0;350;0;0;0;2862;210;1463;0;165;0;1739;0;0;0;0;141;151;0;0;0;0;0
TH;16064;Unstrut-Hainich-Kreis;95427;78952;1701;77251;33676;26219;0;2022;1877;12422;0;0;0;0;0;0;0;0;0;0;658;0;0;0;61;0;0;0;0;168;0;0;0;0;0;0;0;0;0;0;148;1493;77459;27257;24686;0;2408;2769;14439;0;0;0;0;0;266;0;0;0;2413;199;957;0;132;0;1699;0;0;0;0;126;108;0;0;0;0;0
TH;16065;Kyffhäuserkreis;77385;63227;1408;61819;25044;19107;0;1486;1444;12900;0;0;0;0;0;0;0;0;0;0;1838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1214;62013;23045;17551;0;1788;1785;13235;0;0;0;0;0;157;0;0;0;1529;131;1221;0;106;0;1322;0;0;0;0;82;61;0;0;0;0;0
TH;16066;Schmalkalden-Meiningen;117205;96652;2069;94583;35965;30151;0;3135;2341;19984;0;0;0;0;0;1578;0;0;0;0;970;0;0;0;42;0;0;0;0;148;0;0;0;0;269;0;0;0;0;0;0;1618;95034;33087;29203;0;3453;3008;19582;0;0;0;0;0;522;0;0;0;2811;206;1004;0;180;0;1606;0;0;0;0;231;141;0;0;0;0;0
TH;16067;Gotha;120363;99822;1896;97926;38507;30416;0;2922;2203;20175;0;0;0;0;0;2284;0;0;0;880;224;0;0;0;0;0;0;0;131;0;0;0;0;0;0;0;0;0;0;0;184;1675;98147;33568;27743;0;3612;3313;21405;0;0;0;0;0;826;0;0;0;3305;472;1033;0;276;0;2255;0;0;0;0;240;99;0;0;0;0;0
TH;16068;Sömmerda;65313;53708;1217;52491;19586;17314;0;1982;1555;10107;0;0;0;0;0;154;0;0;0;68;1487;0;0;0;0;0;0;0;139;0;0;0;0;0;0;0;0;0;0;0;99;1167;52541;17538;16082;0;1821;1932;11007;0;0;0;0;0;325;0;0;0;1460;181;858;0;115;0;1047;0;0;0;0;135;40;0;0;0;0;0
TH;16069;Hildburghausen;59333;48871;936;47935;18034;14630;0;1337;1252;10918;0;0;0;0;0;246;0;0;0;0;1284;0;0;0;48;0;0;0;0;151;0;0;0;0;35;0;0;0;0;0;0;750;48121;17230;14016;0;1405;1680;10153;0;0;0;0;0;174;0;0;0;1504;76;863;0;99;0;756;0;0;0;0;84;81;0;0;0;0;0
TH;16070;Ilm-Kreis;98625;82546;1549;80997;29347;27194;0;2236;1753;16649;0;0;0;0;0;2924;0;0;0;435;13;0;0;0;0;0;0;0;11;0;0;0;0;0;326;0;0;0;0;0;109;1326;81220;26972;25051;0;3015;2398;16864;0;0;0;0;0;912;0;0;0;2613;300;882;0;144;0;1699;0;0;0;0;276;94;0;0;0;0;0
TH;16071;Weimarer Land;71950;59978;1397;58581;21329;17868;0;1956;2273;10243;0;0;0;0;0;1100;0;0;0;523;1834;0;0;0;0;0;0;0;611;0;0;0;0;0;0;0;0;0;0;0;844;1224;58754;19512;17845;0;2226;2468;11196;0;0;0;0;0;640;0;0;0;1670;370;1160;0;132;0;1232;0;0;0;0;229;74;0;0;0;0;0
TH;16072;Sonneberg;56691;46304;741;45563;17175;13299;0;1063;1020;11265;0;0;0;0;0;295;0;0;0;0;1137;0;0;0;109;0;0;0;0;112;0;0;0;0;88;0;0;0;0;0;0;562;45742;17017;12862;0;1115;1228;10179;0;0;0;0;0;186;0;0;0;1373;110;654;0;54;0;817;0;0;0;0;88;59;0;0;0;0;0
TH;16073;Saalfeld-Rudolstadt;109626;90371;1680;88691;34838;27016;0;2617;2688;18113;0;0;0;0;0;1207;0;0;0;0;1562;0;0;0;0;0;0;0;489;0;81;0;0;0;80;0;0;0;0;0;0;1337;89034;31483;24453;0;2999;2975;18399;0;0;0;0;0;878;0;0;0;2838;291;2037;0;254;0;1958;0;0;0;0;342;127;0;0;0;0;0
TH;16074;Saale-Holzland-Kreis;74790;61943;1016;60927;22724;17999;0;2132;2822;11894;0;0;0;0;0;723;0;0;0;143;2012;0;0;0;0;0;0;0;349;0;129;0;0;0;0;0;0;0;0;0;0;991;60952;20794;16652;0;2588;2925;12624;0;0;0;0;0;479;0;0;0;1698;226;1292;0;129;0;1283;0;0;0;0;183;79;0;0;0;0;0
TH;16075;Saale-Orla-Kreis;80237;66119;1443;64676;26206;21113;0;1922;2084;13351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;996;65123;23560;18751;0;2008;2030;12980;0;0;0;0;0;241;0;0;0;1945;187;1563;0;213;0;1408;0;0;0;0;133;104;0;0;0;0;0
TH;16076;Greiz;101920;84152;1513;82639;30518;28168;0;2791;2327;16213;0;0;0;0;0;0;0;0;0;414;2048;0;0;0;0;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0;1306;82846;28262;25078;0;3052;3127;15963;0;0;0;0;0;248;0;0;0;2481;315;1646;0;186;0;2159;0;0;0;0;228;101;0;0;0;0;0
TH;16077;Altenburger Land;96206;78410;1350;77060;30898;23208;0;1713;2188;14856;0;0;0;0;0;0;0;0;0;744;3453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1372;77038;26941;22011;0;2316;2265;16009;0;0;0;0;0;248;0;0;0;2642;428;2023;0;83;0;1887;0;0;0;0;129;56;0;0;0;0;0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
