,index,election_date,election_type,harmonised_code,harmonised_name,type,name,party_name,votes,nuts3_code,nuts3_name
13800,3,2012-12-09,house,RO116,Salaj,2,PPDD,PPDD,13366,RO116,Sălaj
13801,4,2012-12-09,house,RO116,Salaj,2,EMNP-PPMT,,1603,RO116,Sălaj
13802,5,2012-12-09,house,RO116,Salaj,2,PHR,,452,RO116,Sălaj
13803,6,2012-12-09,house,RO116,Salaj,2,UDSCR,,345,RO116,Sălaj
13804,7,2012-12-09,house,RO116,Salaj,2,FDGR,Forumul Democrat al Germanilor din România,339,RO116,Sălaj
13805,8,2012-12-09,house,RO116,Salaj,2,AMR,,277,RO116,Sălaj
13806,9,2012-12-09,house,RO116,Salaj,2,UBBR,,169,RO116,Sălaj
13807,10,2012-12-09,house,RO116,Salaj,2,UUR,,111,RO116,Sălaj
13808,11,2012-12-09,house,RO116,Salaj,2,UCRR,,102,RO116,Sălaj
13809,12,2012-12-09,house,RO116,Salaj,2,FCER,,101,RO116,Sălaj
13810,13,2012-12-09,house,RO116,Salaj,2,PNL-Aripa tânără,,99,RO116,Sălaj
13811,14,2012-12-09,house,RO116,Salaj,2,UUR,,95,RO116,Sălaj
13812,15,2012-12-09,house,RO116,Salaj,2,USR-PLUS,,87,RO116,Sălaj
13813,16,2012-12-09,house,RO116,Salaj,2,UAR,,81,RO116,Sălaj
13814,17,2012-12-09,house,RO116,Salaj,2,UER,,81,RO116,Sălaj
13815,18,2012-12-09,house,RO116,Salaj,2,RO.AS.IT.,,69,RO116,Sălaj
13816,19,2012-12-09,house,RO116,Salaj,2,UDTR,,62,RO116,Sălaj
13817,20,2012-12-09,house,RO116,Salaj,2,UPR,,45,RO116,Sălaj
13818,21,2012-12-09,house,RO116,Salaj,2,UDTTMR,,39,RO116,Sălaj
13819,22,2012-12-09,house,RO116,Salaj,2,C.R.L.R.,,28,RO116,Sălaj
13820,0,2007-11-25,european,RO422,Caras-Severin,0,eligible_voters,eligible_voters,285545,RO422,Caraş-Severin
13821,1,2007-11-25,european,RO422,Caras-Severin,1,issued_ballots,issued_ballots,89904,RO422,Caraş-Severin
13822,0,2007-11-25,european,RO422,Caras-Severin,2,PD,Partidul Democrat,41209,RO422,Caraş-Severin
13823,1,2007-11-25,european,RO422,Caras-Severin,2,PSD,Partidul Social Democrat,15179,RO422,Caraş-Severin
13824,2,2007-11-25,european,RO422,Caras-Severin,2,PNL,PNL,10253,RO422,Caraş-Severin
13825,3,2007-11-25,european,RO422,Caras-Severin,2,PNG-CD,,5496,RO422,Caraş-Severin
13826,4,2007-11-25,european,RO422,Caras-Severin,2,PLD,Partidul Liberal Democrat,3412,RO422,Caraş-Severin
13827,5,2007-11-25,european,RO422,Caras-Severin,2,PRM,Partidul România Mare,2878,RO422,Caraş-Severin
13828,6,2007-11-25,european,RO422,Caras-Severin,2,PC,Partidul Conservator,2531,RO422,Caraş-Severin
13829,7,2007-11-25,european,RO422,Caras-Severin,2,PNTCD,Partidul Național Tărănesc Creștin Democrat,1818,RO422,Caraş-Severin
13830,8,2007-11-25,european,RO422,Caras-Severin,2,PIN,,1579,RO422,Caraş-Severin
13831,9,2007-11-25,european,RO422,Caras-Severin,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,1014,RO422,Caraş-Severin
13832,10,2007-11-25,european,RO422,Caras-Severin,2,PRPE,,640,RO422,Caraş-Severin
13833,11,2007-11-25,european,RO422,Caras-Severin,2,PV,Partidul Verde,436,RO422,Caraş-Severin
13834,12,2007-11-25,european,RO422,Caras-Severin,2,CANDIDAT INDEPENDENT,,343,RO422,Caraş-Severin
13835,13,2007-11-25,european,RO422,Caras-Severin,2,PAS,,245,RO422,Caraş-Severin
13836,0,2000-11-26,house,RO111,Bihor,0,eligible_voters,eligible_voters,493032,RO111,Bihor
13837,1,2000-11-26,house,RO111,Bihor,1,issued_ballots,issued_ballots,318182,RO111,Bihor
13838,0,2000-11-26,house,RO111,Bihor,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,69320,RO111,Bihor
13839,1,2000-11-26,house,RO111,Bihor,2,PDSR,,63549,RO111,Bihor
13840,2,2000-11-26,house,RO111,Bihor,2,PRM,Partidul România Mare,50687,RO111,Bihor
13841,3,2000-11-26,house,RO111,Bihor,2,PD,Partidul Democrat,24891,RO111,Bihor
13842,4,2000-11-26,house,RO111,Bihor,2,PNL,Partidul Național Liberal,19037,RO111,Bihor
13843,5,2000-11-26,house,RO111,Bihor,2,ApR,Alianța pentru România,15815,RO111,Bihor
13844,6,2000-11-26,house,RO111,Bihor,2,PPU,,13680,RO111,Bihor
13845,7,2000-11-26,house,RO111,Bihor,2,CDR,CONVENTIA DEMOCRATA ROMANA 2000,11312,RO111,Bihor
13846,8,2000-11-26,house,RO111,Bihor,2,PUNR,,6666,RO111,Bihor
13847,9,2000-11-26,house,RO111,Bihor,2,PNL,,5318,RO111,Bihor
13848,10,2000-11-26,house,RO111,Bihor,2,P ROMII,,2499,RO111,Bihor
13849,11,2000-11-26,house,RO111,Bihor,2,ECOLOGISTII,Partidul Ecologist Român,2353,RO111,Bihor
13850,12,2000-11-26,house,RO111,Bihor,2,PSAP,,2278,RO111,Bihor
13851,13,2000-11-26,house,RO111,Bihor,2,PSM,Partidul Socialist al Muncii,2259,RO111,Bihor
13852,14,2000-11-26,house,RO111,Bihor,2,U - CEHI,,1657,RO111,Bihor
13853,15,2000-11-26,house,RO111,Bihor,2,PLDR,,1373,RO111,Bihor
13854,16,2000-11-26,house,RO111,Bihor,2,PMR,,1146,RO111,Bihor
13855,17,2000-11-26,house,RO111,Bihor,2,PNTCD,,1055,RO111,Bihor
13856,18,2000-11-26,house,RO111,Bihor,2,PNDC,,992,RO111,Bihor
13857,19,2000-11-26,house,RO111,Bihor,2,FDGR,Forumul Democrat al Germanilor din România,972,RO111,Bihor
13858,20,2000-11-26,house,RO111,Bihor,2,G2K,,947,RO111,Bihor
13859,21,2000-11-26,house,RO111,Bihor,2,PDPRD,,871,RO111,Bihor
13860,22,2000-11-26,house,RO111,Bihor,2,F - EVREI,,707,RO111,Bihor
13861,23,2000-11-26,house,RO111,Bihor,2,U - ELENA,,582,RO111,Bihor
13862,24,2000-11-26,house,RO111,Bihor,2,UBBR,,441,RO111,Bihor
13863,25,2000-11-26,house,RO111,Bihor,2,PRO,,283,RO111,Bihor
13864,26,2000-11-26,house,RO111,Bihor,2,PLRSD,,279,RO111,Bihor
13865,27,2000-11-26,house,RO111,Bihor,2,PSDCTP,,279,RO111,Bihor
13866,28,2000-11-26,house,RO111,Bihor,2,PNL,,259,RO111,Bihor
13867,29,2000-11-26,house,RO111,Bihor,2,C ITRO - IS2,,245,RO111,Bihor
13868,30,2000-11-26,house,RO111,Bihor,2,U - RUTENI,,163,RO111,Bihor
13869,31,2000-11-26,house,RO111,Bihor,2,U - POLONEZI,,92,RO111,Bihor
13870,0,1996-11-03,president_a,RO316,Prahova,0,eligible_voters,eligible_voters,665058,RO316,Prahova
13871,1,1996-11-03,president_a,RO316,Prahova,1,issued_ballots,issued_ballots,517925,RO316,Prahova
13872,0,1996-11-03,president_a,RO316,Prahova,2,PETRE ROMAN,USD,155652,RO316,Prahova
13873,1,1996-11-03,president_a,RO316,Prahova,2,ION ILIESCU,F.D.S.N.,149519,RO316,Prahova
13874,2,1996-11-03,president_a,RO316,Prahova,2,EMIL CONSTANTINESCU,C.D.R.,136750,RO316,Prahova
13875,3,1996-11-03,president_a,RO316,Prahova,2,CORNELIU VADIM TUDOR,,23035,RO316,Prahova
13876,4,1996-11-03,president_a,RO316,Prahova,2,GHEORGHE FUNAR,PUNR,8926,RO316,Prahova
13877,5,1996-11-03,president_a,RO316,Prahova,2,TUDOR MOHORA,,7666,RO316,Prahova
13878,6,1996-11-03,president_a,RO316,Prahova,2,NICOLAE MANOLESCU,,3771,RO316,Prahova
13879,7,1996-11-03,president_a,RO316,Prahova,2,GEORGE MUNTEAN,,2974,RO316,Prahova
13880,8,1996-11-03,president_a,RO316,Prahova,2,IOAN POP DE POPA,,2702,RO316,Prahova
13881,9,1996-11-03,president_a,RO316,Prahova,2,ADRIAN PAUNESCU,,2636,RO316,Prahova
13882,10,1996-11-03,president_a,RO316,Prahova,2,NUTU ANGHELINA,Independent,1901,RO316,Prahova
13883,11,1996-11-03,president_a,RO316,Prahova,2,RADU CAMPEANU,,1640,RO316,Prahova
13884,12,1996-11-03,president_a,RO316,Prahova,2,NICOLAE MILITARU,Independent,1129,RO316,Prahova
13885,13,1996-11-03,president_a,RO316,Prahova,2,CONSTANTIN NICULESCU,,1057,RO316,Prahova
13886,14,1996-11-03,president_a,RO316,Prahova,2,CONSTANTIN MUDAVA,Independent,888,RO316,Prahova
13887,15,1996-11-03,president_a,RO316,Prahova,2,GYORGY FRUNDA,UDMR,678,RO316,Prahova
13888,0,1996-11-03,president_a,RO212,Botosani,0,eligible_voters,eligible_voters,354421,RO212,Botoşani
13889,1,1996-11-03,president_a,RO212,Botosani,1,issued_ballots,issued_ballots,268404,RO212,Botoşani
13890,0,1996-11-03,president_a,RO212,Botosani,2,ION ILIESCU,F.D.S.N.,143358,RO212,Botoşani
13891,1,1996-11-03,president_a,RO212,Botosani,2,EMIL CONSTANTINESCU,C.D.R.,40495,RO212,Botoşani
13892,2,1996-11-03,president_a,RO212,Botosani,2,PETRE ROMAN,USD,36981,RO212,Botoşani
13893,3,1996-11-03,president_a,RO212,Botosani,2,CORNELIU VADIM TUDOR,,19469,RO212,Botoşani
13894,4,1996-11-03,president_a,RO212,Botosani,2,GHEORGHE FUNAR,PUNR,3834,RO212,Botoşani
13895,5,1996-11-03,president_a,RO212,Botosani,2,TUDOR MOHORA,,3075,RO212,Botoşani
13896,6,1996-11-03,president_a,RO212,Botosani,2,ADRIAN PAUNESCU,,1529,RO212,Botoşani
13897,7,1996-11-03,president_a,RO212,Botosani,2,NICOLAE MANOLESCU,,1461,RO212,Botoşani
13898,8,1996-11-03,president_a,RO212,Botosani,2,NUTU ANGHELINA,Independent,1408,RO212,Botoşani
13899,9,1996-11-03,president_a,RO212,Botosani,2,IOAN POP DE POPA,,1181,RO212,Botoşani
13900,10,1996-11-03,president_a,RO212,Botosani,2,CONSTANTIN MUDAVA,Independent,1103,RO212,Botoşani
13901,11,1996-11-03,president_a,RO212,Botosani,2,GEORGE MUNTEAN,,898,RO212,Botoşani
13902,12,1996-11-03,president_a,RO212,Botosani,2,RADU CAMPEANU,,854,RO212,Botoşani
13903,13,1996-11-03,president_a,RO212,Botosani,2,CONSTANTIN NICULESCU,,699,RO212,Botoşani
13904,14,1996-11-03,president_a,RO212,Botosani,2,NICOLAE MILITARU,Independent,574,RO212,Botoşani
13905,15,1996-11-03,president_a,RO212,Botosani,2,GYORGY FRUNDA,UDMR,291,RO212,Botoşani
13906,0,2024-06-09,european,RO415,Valcea,0,eligible_voters,eligible_voters,316564,RO415,Vâlcea
13907,1,2024-06-09,european,RO415,Valcea,1,issued_ballots,issued_ballots,184113,RO415,Vâlcea
13908,0,2024-06-09,european,RO415,Valcea,2,PSD-PNL,ALIANȚA ELECTORALĂ PSD PNL,99169,RO415,Vâlcea
13909,1,2024-06-09,european,RO415,Valcea,2,ALIANȚA AUR,,31921,RO415,Vâlcea
13910,2,2024-06-09,european,RO415,Valcea,2,SOS,PARTIDUL S.O.S. ROMÂNIA,9843,RO415,Vâlcea
13911,3,2024-06-09,european,RO415,Valcea,2,USR - PMP - FORȚA DREPTEI,ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI,8553,RO415,Vâlcea
13912,4,2024-06-09,european,RO415,Valcea,2,ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL,,3543,RO415,Vâlcea
13913,5,2024-06-09,european,RO415,Valcea,2,REPER,PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,3483,RO415,Vâlcea
13914,6,2024-06-09,european,RO415,Valcea,2,GHEORGHE VLAD-DAN,,3239,RO415,Vâlcea
13915,7,2024-06-09,european,RO415,Valcea,2,PARTIDUL DIASPORA UNITĂ,,2377,RO415,Vâlcea
13916,8,2024-06-09,european,RO415,Valcea,2,ȘOȘOACĂ DUMITRU-SILVESTRU,,1940,RO415,Vâlcea
13917,9,2024-06-09,european,RO415,Valcea,2,PUSL,PARTIDUL UMANIST SOCIAL LIBERAL,1679,RO415,Vâlcea
13918,10,2024-06-09,european,RO415,Valcea,2,PARTIDUL PATRIOȚILOR,PARTIDUL PATRIOȚILOR,1470,RO415,Vâlcea
13919,11,2024-06-09,european,RO415,Valcea,2,PRM,Partidul România Mare,1299,RO415,Vâlcea
13920,12,2024-06-09,european,RO415,Valcea,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,1184,RO415,Vâlcea
13921,13,2024-06-09,european,RO415,Valcea,2,PSR - PSDM,ROMÂNIA SOCIALISTĂ,981,RO415,Vâlcea
13922,14,2024-06-09,european,RO415,Valcea,2,PÎRVĂNESCU PAULA-MARINELA,,843,RO415,Vâlcea
13923,15,2024-06-09,european,RO415,Valcea,2,AD,Partidul Alternativa Dreaptă,660,RO415,Vâlcea
13924,0,2000-11-26,president_a,RO226,Vrancea,0,eligible_voters,eligible_voters,310039,RO226,Vrancea
13925,1,2000-11-26,president_a,RO226,Vrancea,1,issued_ballots,issued_ballots,186867,RO226,Vrancea
13926,0,2000-11-26,president_a,RO226,Vrancea,2,ION ILIESCU,PDSR-PUR-PSDR,96866,RO226,Vrancea
13927,1,2000-11-26,president_a,RO226,Vrancea,2,CORNELIU VADIM TUDOR,PRM,39079,RO226,Vrancea
13928,2,2000-11-26,president_a,RO226,Vrancea,2,THEODOR DUMITRU STOLOJAN,PNL,17911,RO226,Vrancea
13929,3,2000-11-26,president_a,RO226,Vrancea,2,CONSTANTIN MUGUREL ISARESCU,,11817,RO226,Vrancea
13930,4,2000-11-26,president_a,RO226,Vrancea,2,PETRE ROMAN,PD,5724,RO226,Vrancea
13931,5,2000-11-26,president_a,RO226,Vrancea,2,TEODOR VIOREL MELESCANU,ApR,2784,RO226,Vrancea
13932,6,2000-11-26,president_a,RO226,Vrancea,2,GHEORGHE EDUARD MANOLE,,1518,RO226,Vrancea
13933,7,2000-11-26,president_a,RO226,Vrancea,2,GRAZIELA-ELENA BIRLA,,1128,RO226,Vrancea
13934,8,2000-11-26,president_a,RO226,Vrancea,2,PAUL-PHILIPPE HOHENZOLLERN,,996,RO226,Vrancea
13935,9,2000-11-26,president_a,RO226,Vrancea,2,ION SASU,PSM,656,RO226,Vrancea
13936,10,2000-11-26,president_a,RO226,Vrancea,2,NICULAE CERVENI,,459,RO226,Vrancea
13937,11,2000-11-26,president_a,RO226,Vrancea,2,GYORGY FRUNDA,UDMR,402,RO226,Vrancea
13938,0,2000-11-26,president_b,RO121,Alba,0,eligible_voters,eligible_voters,315759,RO121,Alba
13939,1,2000-11-26,president_b,RO121,Alba,1,issued_ballots,issued_ballots,174568,RO121,Alba
13940,0,2000-11-26,president_b,RO121,Alba,2,ION ILIESCU,PDSR-PUR-PSDR,90369,RO121,Alba
13941,1,2000-11-26,president_b,RO121,Alba,2,CORNELIU VADIM TUDOR,PRM,81351,RO121,Alba
13942,0,2004-11-28,house,RO313,Dambovita,0,eligible_voters,eligible_voters,438169,RO313,Dâmboviţa
13943,1,2004-11-28,house,RO313,Dambovita,1,issued_ballots,issued_ballots,276810,RO313,Dâmboviţa
13944,0,2004-11-28,house,RO313,Dambovita,2,PSD,,119946,RO313,Dâmboviţa
13945,1,2004-11-28,house,RO313,Dambovita,2,D.A. PNL-PD,,80266,RO313,Dâmboviţa
13946,2,2004-11-28,house,RO313,Dambovita,2,PRM,Partidul România Mare,32074,RO313,Dâmboviţa
13947,3,2004-11-28,house,RO313,Dambovita,2,PNG,Partidul Noua Generație,5204,RO313,Dâmboviţa
13948,4,2004-11-28,house,RO313,Dambovita,2,FDR,,2192,RO313,Dâmboviţa
13949,5,2004-11-28,house,RO313,Dambovita,2,PNTCD,Partidul Național Tărănesc Creștin Democrat,2067,RO313,Dâmboviţa
13950,6,2004-11-28,house,RO313,Dambovita,2,PSR,,2003,RO313,Dâmboviţa
13951,7,2004-11-28,house,RO313,Dambovita,2,PER,Partidul Ecologist Român,1607,RO313,Dâmboviţa
13952,8,2004-11-28,house,RO313,Dambovita,2,PSU,,1307,RO313,Dâmboviţa
13953,9,2004-11-28,house,RO313,Dambovita,2,APCD,,1294,RO313,Dâmboviţa
13954,10,2004-11-28,house,RO313,Dambovita,2,ROMII,,1261,RO313,Dâmboviţa
13955,11,2004-11-28,house,RO313,Dambovita,2,PMR,,1072,RO313,Dâmboviţa
13956,12,2004-11-28,house,RO313,Dambovita,2,AUR,,1066,RO313,Dâmboviţa
13957,13,2004-11-28,house,RO313,Dambovita,2,PAS,,1045,RO313,Dâmboviţa
13958,14,2004-11-28,house,RO313,Dambovita,2,PND,,707,RO313,Dâmboviţa
13959,15,2004-11-28,house,RO313,Dambovita,2,URR,,675,RO313,Dâmboviţa
13960,16,2004-11-28,house,RO313,Dambovita,2,PM3,,593,RO313,Dâmboviţa
13961,17,2004-11-28,house,RO313,Dambovita,2,AMR,,459,RO313,Dâmboviţa
13962,18,2004-11-28,house,RO313,Dambovita,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,447,RO313,Dâmboviţa
13963,19,2004-11-28,house,RO313,Dambovita,2,PPP,,437,RO313,Dâmboviţa
13964,20,2004-11-28,house,RO313,Dambovita,2,A-RROMI,,415,RO313,Dâmboviţa
13965,21,2004-11-28,house,RO313,Dambovita,2,UCR,,395,RO313,Dâmboviţa
13966,22,2004-11-28,house,RO313,Dambovita,2,A-BULGARI,,392,RO313,Dâmboviţa
13967,23,2004-11-28,house,RO313,Dambovita,2,RO.AS.IT.,,346,RO313,Dâmboviţa
13968,24,2004-11-28,house,RO313,Dambovita,2,U-ELENA,,328,RO313,Dâmboviţa
13969,25,2004-11-28,house,RO313,Dambovita,2,PNL-Aripa tânără,,309,RO313,Dâmboviţa
13970,26,2004-11-28,house,RO313,Dambovita,2,PSDCTP,,245,RO313,Dâmboviţa
13971,27,2004-11-28,house,RO313,Dambovita,2,U-CROATI,,175,RO313,Dâmboviţa
13972,28,2004-11-28,house,RO313,Dambovita,2,BRATSTVO,,157,RO313,Dâmboviţa
13973,29,2004-11-28,house,RO313,Dambovita,2,U-SARBI,,138,RO313,Dâmboviţa
13974,30,2004-11-28,house,RO313,Dambovita,2,AD,,135,RO313,Dâmboviţa
13975,31,2004-11-28,house,RO313,Dambovita,2,C-ITALIANA,,126,RO313,Dâmboviţa
13976,32,2004-11-28,house,RO313,Dambovita,2,UBBR,,103,RO313,Dâmboviţa
13977,33,2004-11-28,house,RO313,Dambovita,2,U-UCRAINENI,,102,RO313,Dâmboviţa
13978,34,2004-11-28,house,RO313,Dambovita,2,A-TURCI,,97,RO313,Dâmboviţa
13979,35,2004-11-28,house,RO313,Dambovita,2,U-TURCA,,96,RO313,Dâmboviţa
13980,36,2004-11-28,house,RO313,Dambovita,2,UAR,,77,RO313,Dâmboviţa
13981,37,2004-11-28,house,RO313,Dambovita,2,C-RUSI LIPOVENI,,72,RO313,Dâmboviţa
13982,38,2004-11-28,house,RO313,Dambovita,2,PO,,65,RO313,Dâmboviţa
13983,39,2004-11-28,house,RO313,Dambovita,2,U-RUTENI,,37,RO313,Dâmboviţa
13984,0,2014-11-02,president_a,RO315,Ialomita,0,eligible_voters,eligible_voters,237420,RO315,Ialomiţa
13985,1,2014-11-02,president_a,RO315,Ialomita,1,issued_ballots,issued_ballots,113405,RO315,Ialomiţa
13986,0,2014-11-02,president_a,RO315,Ialomita,2,PONTA VICTOR-VIOREL,PSD,59270,RO315,Ialomiţa
13987,1,2014-11-02,president_a,RO315,Ialomita,2,IOHANNIS KLAUS-WERNER,PNL,21001,RO315,Ialomiţa
13988,2,2014-11-02,president_a,RO315,Ialomita,2,DIACONESCU CRISTIAN-DAN,Partidul Popular Dan Diaconescu,6616,RO315,Ialomiţa
13989,3,2014-11-02,president_a,RO315,Ialomita,2,VADIM-TUDOR CORNELIU,PRM,5861,RO315,Ialomiţa
13990,4,2014-11-02,president_a,RO315,Ialomita,2,UDREA ELENA-GABRIELA,PMP,5824,RO315,Ialomiţa
13991,5,2014-11-02,president_a,RO315,Ialomita,2,POPESCU-TARICEANU CALIN-CONSTANTIN-ANTON,,5638,RO315,Ialomiţa
13992,6,2014-11-02,president_a,RO315,Ialomita,2,MACOVEI MONICA-LUISA,,3115,RO315,Ialomiţa
13993,7,2014-11-02,president_a,RO315,Ialomita,2,MELESCANU TEODOR-VIOREL,,1251,RO315,Ialomiţa
13994,8,2014-11-02,president_a,RO315,Ialomita,2,BRINZA WILLIAM GABRIEL,PER,571,RO315,Ialomiţa
13995,9,2014-11-02,president_a,RO315,Ialomita,2,ROTARU CONSTANTIN,,492,RO315,Ialomiţa
13996,10,2014-11-02,president_a,RO315,Ialomita,2,KELEMEN HUNOR,UDMR,347,RO315,Ialomiţa
13997,11,2014-11-02,president_a,RO315,Ialomita,2,FUNAR GHEORGHE,,344,RO315,Ialomiţa
13998,12,2014-11-02,president_a,RO315,Ialomita,2,SZILAGYI ZSOLT,PPMT,130,RO315,Ialomiţa
13999,13,2014-11-02,president_a,RO315,Ialomita,2,AMARITEI MIREL-MIRCEA,,86,RO315,Ialomiţa
14000,0,2019-05-26,european,RO223,Constanta,0,eligible_voters,eligible_voters,626164,RO223,Constanţa
14001,1,2019-05-26,european,RO223,Constanta,1,issued_ballots,issued_ballots,323563,RO223,Constanţa
14002,0,2019-05-26,european,RO223,Constanta,2,USR,ALIANȚA 2020 USR PLUS,82501,RO223,Constanţa
14003,1,2019-05-26,european,RO223,Constanta,2,PNL,Partidul Național Liberal,82402,RO223,Constanţa
14004,2,2019-05-26,european,RO223,Constanta,2,PSD,Partidul Social Democrat,58526,RO223,Constanţa
14005,3,2019-05-26,european,RO223,Constanta,2,PMP,Partidul Miscarea Populară,29595,RO223,Constanţa
14006,4,2019-05-26,european,RO223,Constanta,2,PRO,PARTIDUL PRO ROMÂNIA,22669,RO223,Constanţa
14007,5,2019-05-26,european,RO223,Constanta,2,ALDE,Alianța Liberalilor și Democraților,11596,RO223,Constanţa
14008,6,2019-05-26,european,RO223,Constanta,2,TUDORAN GREGORIANA CARMEN,,5354,RO223,Constanţa
14009,7,2019-05-26,european,RO223,Constanta,2,SIMION GEORGE-NICOLAE,,5105,RO223,Constanţa
14010,8,2019-05-26,european,RO223,Constanta,2,COSTEA PETER,,3180,RO223,Constanţa
14011,9,2019-05-26,european,RO223,Constanta,2,PRU,Partidul România Unită,2576,RO223,Constanţa
14012,10,2019-05-26,european,RO223,Constanta,2,PRO,,2462,RO223,Constanţa
14013,11,2019-05-26,european,RO223,Constanta,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,1933,RO223,Constanţa
14014,12,2019-05-26,european,RO223,Constanta,2,PP,,1786,RO223,Constanţa
14015,13,2019-05-26,european,RO223,Constanta,2,PSR,,1756,RO223,Constanţa
14016,14,2019-05-26,european,RO223,Constanta,2,PSDI,,1071,RO223,Constanţa
14017,15,2019-05-26,european,RO223,Constanta,2,BUN,,1032,RO223,Constanţa
14018,0,2004-11-28,president_b,RO216,Vaslui,0,eligible_voters,eligible_voters,374822,RO216,Vaslui
14019,1,2004-11-28,president_b,RO216,Vaslui,1,issued_ballots,issued_ballots,214225,RO216,Vaslui
14020,0,2004-11-28,president_b,RO216,Vaslui,2,ADRIAN NASTASE,PSD + PUR,131699,RO216,Vaslui
14021,1,2004-11-28,president_b,RO216,Vaslui,2,TRAIAN BASESCU,Alianța Dreptate și Adevăr,79695,RO216,Vaslui
14022,0,2019-11-10,president_a,RO121,Alba,0,eligible_voters,eligible_voters,310304,RO121,Alba
14023,1,2019-11-10,president_a,RO121,Alba,1,issued_ballots,issued_ballots,160396,RO121,Alba
14024,0,2019-11-10,president_a,RO121,Alba,2,KLAUS-WERNER IOHANNIS,Partidul Național Liberal,81895,RO121,Alba
14025,1,2019-11-10,president_a,RO121,Alba,2,VASILICA-VIORICA DĂNCILĂ,Partidul Social Democrat,27414,RO121,Alba
14026,2,2019-11-10,president_a,RO121,Alba,2,ILIE-DAN BARNA,Uniunea Salvați România,18039,RO121,Alba
14027,3,2019-11-10,president_a,RO121,Alba,2,MIRCEA DIACONU,PARTIDUL PRO ROMÂNIA,9851,RO121,Alba
14028,4,2019-11-10,president_a,RO121,Alba,2,THEODOR PALEOLOGU,Partidul Miscarea Populară,8410,RO121,Alba
14029,5,2019-11-10,president_a,RO121,Alba,2,RAMONA-IOANA BRUYNSEELS,,4282,RO121,Alba
14030,6,2019-11-10,president_a,RO121,Alba,2,HUNOR KELEMEN,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,3561,RO121,Alba
14031,7,2019-11-10,president_a,RO121,Alba,2,ALEXANDRU CUMPĂNAŞU,,1638,RO121,Alba
14032,8,2019-11-10,president_a,RO121,Alba,2,VIOREL CATARAMĂ,,987,RO121,Alba
14033,9,2019-11-10,president_a,RO121,Alba,2,CĂTĂLIN-SORIN IVAN,,524,RO121,Alba
14034,10,2019-11-10,president_a,RO121,Alba,2,JOHN-ION BANU,,475,RO121,Alba
14035,11,2019-11-10,president_a,RO121,Alba,2,BOGDAN-DRAGOS-AURELIU MARIAN-STANOEVICI,,426,RO121,Alba
14036,12,2019-11-10,president_a,RO121,Alba,2,SEBASTIAN-CONSTANTIN POPESCU,,381,RO121,Alba
14037,13,2019-11-10,president_a,RO121,Alba,2,NINEL PEIA,,347,RO121,Alba
14038,0,2014-11-02,president_b,RO111,Bihor,0,eligible_voters,eligible_voters,505102,RO111,Bihor
14039,1,2014-11-02,president_b,RO111,Bihor,1,issued_ballots,issued_ballots,315908,RO111,Bihor
14040,0,2014-11-02,president_b,RO111,Bihor,2,IOHANNIS KLAUS-WERNER,PNL,198393,RO111,Bihor
14041,1,2014-11-02,president_b,RO111,Bihor,2,PONTA VICTOR-VIOREL,PSD,114124,RO111,Bihor
14042,0,2012-12-09,house,RO317,Teleorman,0,eligible_voters,eligible_voters,342629,RO317,Teleorman
14043,1,2012-12-09,house,RO317,Teleorman,1,issued_ballots,issued_ballots,186295,RO317,Teleorman
14044,0,2012-12-09,house,RO317,Teleorman,2,USL,Uniunea Social Liberală,133388,RO317,Teleorman
14045,1,2012-12-09,house,RO317,Teleorman,2,PPDD,PPDD,21781,RO317,Teleorman
14046,2,2012-12-09,house,RO317,Teleorman,2,ARD,Alianța România Dreaptă,20065,RO317,Teleorman
14047,3,2012-12-09,house,RO317,Teleorman,2,PRM,Partidul România Mare,756,RO317,Teleorman
14048,4,2012-12-09,house,RO317,Teleorman,2,UER,,290,RO317,Teleorman
14049,5,2012-12-09,house,RO317,Teleorman,2,UDMR,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,288,RO317,Teleorman
14050,6,2012-12-09,house,RO317,Teleorman,2,FDGR,Forumul Democrat al Germanilor din România,275,RO317,Teleorman
14051,7,2012-12-09,house,RO317,Teleorman,2,AMR,,273,RO317,Teleorman
14052,8,2012-12-09,house,RO317,Teleorman,2,PNL-Aripa tânără,,210,RO317,Teleorman
14053,9,2012-12-09,house,RO317,Teleorman,2,PHR,,203,RO317,Teleorman
14054,10,2012-12-09,house,RO317,Teleorman,2,RO.AS.IT.,,198,RO317,Teleorman
14055,11,2012-12-09,house,RO317,Teleorman,2,UAR,,197,RO317,Teleorman
14056,12,2012-12-09,house,RO317,Teleorman,2,PPPS,,183,RO317,Teleorman
14057,13,2012-12-09,house,RO317,Teleorman,2,FCER,,167,RO317,Teleorman
