"DATA_ELEZIONE";"DESCCIRCEUROPEA";"DESCREGIONE";"DESCPROVINCIA";"DESCCOMUNE";"ELETTORI";"ELETTORI_M";"ELETTORI_F";"VOTANTI";"VOTANTI_M";"VOTANTI_F";"NUMSCHEDEBIANCHE";"NUMSCHEDECONTESTAT";"DESCLISTA";"NUMVOTI"
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"AVOLASCA";220;117;103;163;90;73;6;0;"RASSEMBLEMENT VALDÔTAIN";0
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"AVOLASCA";220;117;103;163;90;73;6;0;"FORZA ITALIA - NOI MODERATI - PPE";8
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"AVOLASCA";220;117;103;163;90;73;6;0;"MOVIMENTO 5 STELLE";7
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"AVOLASCA";220;117;103;163;90;73;6;0;"LEGA SALVINI PREMIER";24
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"AVOLASCA";220;117;103;163;90;73;6;0;"STATI UNITI D'EUROPA";6
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"AVOLASCA";220;117;103;163;90;73;6;0;"FRATELLI D'ITALIA";46
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BALZOLA";1118;548;570;648;321;327;22;0;"ALTERNATIVA POPOLARE";1
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BALZOLA";1118;548;570;648;321;327;22;0;"AZIONE - SIAMO EUROPEI";10
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BALZOLA";1118;548;570;648;321;327;22;0;"PARTITO DEMOCRATICO";86
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BALZOLA";1118;548;570;648;321;327;22;0;"ALLEANZA VERDI E SINISTRA";21
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BALZOLA";1118;548;570;648;321;327;22;0;"PACE TERRA DIGNITA'";6
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BALZOLA";1118;548;570;648;321;327;22;0;"LIBERTA'";2
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BALZOLA";1118;548;570;648;321;327;22;0;"RASSEMBLEMENT VALDÔTAIN";0
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BALZOLA";1118;548;570;648;321;327;22;0;"FORZA ITALIA - NOI MODERATI - PPE";43
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BALZOLA";1118;548;570;648;321;327;22;0;"MOVIMENTO 5 STELLE";52
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BALZOLA";1118;548;570;648;321;327;22;0;"LEGA SALVINI PREMIER";49
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BALZOLA";1118;548;570;648;321;327;22;0;"STATI UNITI D'EUROPA";11
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BALZOLA";1118;548;570;648;321;327;22;0;"FRATELLI D'ITALIA";311
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASALUZZO";1931;967;964;1106;559;547;40;0;"PARTITO DEMOCRATICO";145
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASALUZZO";1931;967;964;1106;559;547;40;0;"ALLEANZA VERDI E SINISTRA";34
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASALUZZO";1931;967;964;1106;559;547;40;0;"ALTERNATIVA POPOLARE";3
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASALUZZO";1931;967;964;1106;559;547;40;0;"AZIONE - SIAMO EUROPEI";19
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASALUZZO";1931;967;964;1106;559;547;40;0;"PACE TERRA DIGNITA'";16
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASALUZZO";1931;967;964;1106;559;547;40;0;"LIBERTA'";10
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASALUZZO";1931;967;964;1106;559;547;40;0;"RASSEMBLEMENT VALDÔTAIN";3
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASALUZZO";1931;967;964;1106;559;547;40;0;"FORZA ITALIA - NOI MODERATI - PPE";125
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASALUZZO";1931;967;964;1106;559;547;40;0;"MOVIMENTO 5 STELLE";90
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASALUZZO";1931;967;964;1106;559;547;40;0;"LEGA SALVINI PREMIER";179
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASALUZZO";1931;967;964;1106;559;547;40;0;"STATI UNITI D'EUROPA";32
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASALUZZO";1931;967;964;1106;559;547;40;0;"FRATELLI D'ITALIA";359
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASSIGNANA";1587;760;827;848;407;441;31;0;"ALLEANZA VERDI E SINISTRA";29
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASSIGNANA";1587;760;827;848;407;441;31;0;"PACE TERRA DIGNITA'";21
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASSIGNANA";1587;760;827;848;407;441;31;0;"LIBERTA'";5
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASSIGNANA";1587;760;827;848;407;441;31;0;"RASSEMBLEMENT VALDÔTAIN";2
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASSIGNANA";1587;760;827;848;407;441;31;0;"FORZA ITALIA - NOI MODERATI - PPE";101
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASSIGNANA";1587;760;827;848;407;441;31;0;"MOVIMENTO 5 STELLE";60
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASSIGNANA";1587;760;827;848;407;441;31;0;"LEGA SALVINI PREMIER";89
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASSIGNANA";1587;760;827;848;407;441;31;0;"STATI UNITI D'EUROPA";16
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASSIGNANA";1587;760;827;848;407;441;31;0;"FRATELLI D'ITALIA";295
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASSIGNANA";1587;760;827;848;407;441;31;0;"ALTERNATIVA POPOLARE";4
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASSIGNANA";1587;760;827;848;407;441;31;0;"AZIONE - SIAMO EUROPEI";23
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BASSIGNANA";1587;760;827;848;407;441;31;0;"PARTITO DEMOCRATICO";125
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BELFORTE MONFERRATO";415;226;189;315;171;144;11;0;"ALTERNATIVA POPOLARE";1
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BELFORTE MONFERRATO";415;226;189;315;171;144;11;0;"AZIONE - SIAMO EUROPEI";4
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BELFORTE MONFERRATO";415;226;189;315;171;144;11;0;"PARTITO DEMOCRATICO";80
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BELFORTE MONFERRATO";415;226;189;315;171;144;11;0;"ALLEANZA VERDI E SINISTRA";17
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BELFORTE MONFERRATO";415;226;189;315;171;144;11;0;"PACE TERRA DIGNITA'";11
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BELFORTE MONFERRATO";415;226;189;315;171;144;11;0;"LIBERTA'";1
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BELFORTE MONFERRATO";415;226;189;315;171;144;11;0;"RASSEMBLEMENT VALDÔTAIN";0
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BELFORTE MONFERRATO";415;226;189;315;171;144;11;0;"FORZA ITALIA - NOI MODERATI - PPE";16
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BELFORTE MONFERRATO";415;226;189;315;171;144;11;0;"MOVIMENTO 5 STELLE";29
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BELFORTE MONFERRATO";415;226;189;315;171;144;11;0;"LEGA SALVINI PREMIER";50
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BELFORTE MONFERRATO";415;226;189;315;171;144;11;0;"STATI UNITI D'EUROPA";12
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BELFORTE MONFERRATO";415;226;189;315;171;144;11;0;"FRATELLI D'ITALIA";70
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERGAMASCO";700;353;347;398;209;189;18;0;"AZIONE - SIAMO EUROPEI";13
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERGAMASCO";700;353;347;398;209;189;18;0;"PARTITO DEMOCRATICO";96
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERGAMASCO";700;353;347;398;209;189;18;0;"ALLEANZA VERDI E SINISTRA";20
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERGAMASCO";700;353;347;398;209;189;18;0;"PACE TERRA DIGNITA'";17
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERGAMASCO";700;353;347;398;209;189;18;0;"LIBERTA'";2
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERGAMASCO";700;353;347;398;209;189;18;0;"RASSEMBLEMENT VALDÔTAIN";0
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERGAMASCO";700;353;347;398;209;189;18;0;"FORZA ITALIA - NOI MODERATI - PPE";41
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERGAMASCO";700;353;347;398;209;189;18;0;"MOVIMENTO 5 STELLE";21
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERGAMASCO";700;353;347;398;209;189;18;0;"LEGA SALVINI PREMIER";51
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERGAMASCO";700;353;347;398;209;189;18;0;"STATI UNITI D'EUROPA";5
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERGAMASCO";700;353;347;398;209;189;18;0;"FRATELLI D'ITALIA";92
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERGAMASCO";700;353;347;398;209;189;18;0;"ALTERNATIVA POPOLARE";0
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERZANO DI TORTONA";137;67;70;96;48;48;6;0;"FORZA ITALIA - NOI MODERATI - PPE";8
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERZANO DI TORTONA";137;67;70;96;48;48;6;0;"MOVIMENTO 5 STELLE";5
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERZANO DI TORTONA";137;67;70;96;48;48;6;0;"LEGA SALVINI PREMIER";12
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERZANO DI TORTONA";137;67;70;96;48;48;6;0;"STATI UNITI D'EUROPA";4
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERZANO DI TORTONA";137;67;70;96;48;48;6;0;"FRATELLI D'ITALIA";25
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERZANO DI TORTONA";137;67;70;96;48;48;6;0;"ALTERNATIVA POPOLARE";1
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERZANO DI TORTONA";137;67;70;96;48;48;6;0;"AZIONE - SIAMO EUROPEI";4
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERZANO DI TORTONA";137;67;70;96;48;48;6;0;"PARTITO DEMOCRATICO";14
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERZANO DI TORTONA";137;67;70;96;48;48;6;0;"ALLEANZA VERDI E SINISTRA";8
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERZANO DI TORTONA";137;67;70;96;48;48;6;0;"PACE TERRA DIGNITA'";3
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERZANO DI TORTONA";137;67;70;96;48;48;6;0;"LIBERTA'";1
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BERZANO DI TORTONA";137;67;70;96;48;48;6;0;"RASSEMBLEMENT VALDÔTAIN";0
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BISTAGNO";1422;700;722;1049;521;528;77;0;"ALTERNATIVA POPOLARE";6
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BISTAGNO";1422;700;722;1049;521;528;77;0;"AZIONE - SIAMO EUROPEI";8
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BISTAGNO";1422;700;722;1049;521;528;77;0;"LEGA SALVINI PREMIER";166
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BISTAGNO";1422;700;722;1049;521;528;77;0;"MOVIMENTO 5 STELLE";63
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BISTAGNO";1422;700;722;1049;521;528;77;0;"FORZA ITALIA - NOI MODERATI - PPE";107
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BISTAGNO";1422;700;722;1049;521;528;77;0;"RASSEMBLEMENT VALDÔTAIN";2
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BISTAGNO";1422;700;722;1049;521;528;77;0;"LIBERTA'";16
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BISTAGNO";1422;700;722;1049;521;528;77;0;"PACE TERRA DIGNITA'";13
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BISTAGNO";1422;700;722;1049;521;528;77;0;"FRATELLI D'ITALIA";319
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BISTAGNO";1422;700;722;1049;521;528;77;0;"STATI UNITI D'EUROPA";21
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BISTAGNO";1422;700;722;1049;521;528;77;0;"ALLEANZA VERDI E SINISTRA";42
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BISTAGNO";1422;700;722;1049;521;528;77;0;"PARTITO DEMOCRATICO";145
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGHETTO DI BORBERA";1713;868;845;1134;588;546;52;0;"LIBERTA'";6
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGHETTO DI BORBERA";1713;868;845;1134;588;546;52;0;"RASSEMBLEMENT VALDÔTAIN";4
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGHETTO DI BORBERA";1713;868;845;1134;588;546;52;0;"ALTERNATIVA POPOLARE";3
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGHETTO DI BORBERA";1713;868;845;1134;588;546;52;0;"AZIONE - SIAMO EUROPEI";30
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGHETTO DI BORBERA";1713;868;845;1134;588;546;52;0;"PARTITO DEMOCRATICO";166
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGHETTO DI BORBERA";1713;868;845;1134;588;546;52;0;"ALLEANZA VERDI E SINISTRA";48
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGHETTO DI BORBERA";1713;868;845;1134;588;546;52;0;"PACE TERRA DIGNITA'";16
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGHETTO DI BORBERA";1713;868;845;1134;588;546;52;0;"FRATELLI D'ITALIA";272
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGHETTO DI BORBERA";1713;868;845;1134;588;546;52;0;"STATI UNITI D'EUROPA";28
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGHETTO DI BORBERA";1713;868;845;1134;588;546;52;0;"LEGA SALVINI PREMIER";279
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGHETTO DI BORBERA";1713;868;845;1134;588;546;52;0;"MOVIMENTO 5 STELLE";64
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGHETTO DI BORBERA";1713;868;845;1134;588;546;52;0;"FORZA ITALIA - NOI MODERATI - PPE";79
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGORATTO ALESSANDRINO";570;291;279;280;136;144;4;0;"ALTERNATIVA POPOLARE";0
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGORATTO ALESSANDRINO";570;291;279;280;136;144;4;0;"AZIONE - SIAMO EUROPEI";6
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGORATTO ALESSANDRINO";570;291;279;280;136;144;4;0;"FRATELLI D'ITALIA";76
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGORATTO ALESSANDRINO";570;291;279;280;136;144;4;0;"LEGA SALVINI PREMIER";36
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGORATTO ALESSANDRINO";570;291;279;280;136;144;4;0;"MOVIMENTO 5 STELLE";35
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGORATTO ALESSANDRINO";570;291;279;280;136;144;4;0;"STATI UNITI D'EUROPA";5
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGORATTO ALESSANDRINO";570;291;279;280;136;144;4;0;"RASSEMBLEMENT VALDÔTAIN";0
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGORATTO ALESSANDRINO";570;291;279;280;136;144;4;0;"LIBERTA'";2
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGORATTO ALESSANDRINO";570;291;279;280;136;144;4;0;"PACE TERRA DIGNITA'";3
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGORATTO ALESSANDRINO";570;291;279;280;136;144;4;0;"PARTITO DEMOCRATICO";62
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGORATTO ALESSANDRINO";570;291;279;280;136;144;4;0;"ALLEANZA VERDI E SINISTRA";9
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGORATTO ALESSANDRINO";570;291;279;280;136;144;4;0;"FORZA ITALIA - NOI MODERATI - PPE";35
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGO SAN MARTINO";1127;576;551;555;291;264;5;0;"ALTERNATIVA POPOLARE";1
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGO SAN MARTINO";1127;576;551;555;291;264;5;0;"AZIONE - SIAMO EUROPEI";12
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGO SAN MARTINO";1127;576;551;555;291;264;5;0;"PARTITO DEMOCRATICO";64
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGO SAN MARTINO";1127;576;551;555;291;264;5;0;"ALLEANZA VERDI E SINISTRA";28
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGO SAN MARTINO";1127;576;551;555;291;264;5;0;"PACE TERRA DIGNITA'";5
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGO SAN MARTINO";1127;576;551;555;291;264;5;0;"FRATELLI D'ITALIA";281
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGO SAN MARTINO";1127;576;551;555;291;264;5;0;"RASSEMBLEMENT VALDÔTAIN";0
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGO SAN MARTINO";1127;576;551;555;291;264;5;0;"FORZA ITALIA - NOI MODERATI - PPE";52
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGO SAN MARTINO";1127;576;551;555;291;264;5;0;"MOVIMENTO 5 STELLE";20
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGO SAN MARTINO";1127;576;551;555;291;264;5;0;"LEGA SALVINI PREMIER";50
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGO SAN MARTINO";1127;576;551;555;291;264;5;0;"STATI UNITI D'EUROPA";12
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BORGO SAN MARTINO";1127;576;551;555;291;264;5;0;"LIBERTA'";2
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BOSCO MARENGO";2150;1078;1072;1297;654;643;63;0;"ALLEANZA VERDI E SINISTRA";49
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BOSCO MARENGO";2150;1078;1072;1297;654;643;63;0;"PACE TERRA DIGNITA'";13
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BOSCO MARENGO";2150;1078;1072;1297;654;643;63;0;"LIBERTA'";17
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BOSCO MARENGO";2150;1078;1072;1297;654;643;63;0;"RASSEMBLEMENT VALDÔTAIN";8
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BOSCO MARENGO";2150;1078;1072;1297;654;643;63;0;"FORZA ITALIA - NOI MODERATI - PPE";167
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BOSCO MARENGO";2150;1078;1072;1297;654;643;63;0;"MOVIMENTO 5 STELLE";105
9/6/2024 00:00:00;"I : ITALIA NORD-OCCIDENTALE";"PIEMONTE";"ALESSANDRIA";"BOSCO MARENGO";2150;1078;1072;1297;654;643;63;0;"LEGA SALVINI PREMIER";148
