ci|tid|sid|li|list_name                                                                                   |votes  |ts|orgs
01|002|009|05|SZABAD DEMOKRATÁK SZÖVETSÉGE A MAGYAR LIBERÁLIS PÁRT                                        |0000097|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
01|002|009|06|MAGYAR DEMOKRATA FÓRUM                                                                      |0000019|01|MDF                                                         
01|002|010|01|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000242|02|FIDESZ,KDNP                                                 
01|002|010|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000176|01|MSZP                                                        
01|002|010|03|MIÉP-Jobbik a Harmadik Út                                                                   |0000031|01|MIÉP-Jobbik                                                 
01|002|010|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000002|01|MUNKÁSPÁRT                                                  
01|002|010|05|SZABAD DEMOKRATÁK SZÖVETSÉGE A MAGYAR LIBERÁLIS PÁRT                                        |0000081|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
01|002|010|06|MAGYAR DEMOKRATA FÓRUM                                                                      |0000023|01|MDF                                                         
01|002|011|01|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000198|02|FIDESZ,KDNP                                                 
01|002|011|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000146|01|MSZP                                                        
01|002|011|03|MIÉP-Jobbik a Harmadik Út                                                                   |0000010|01|MIÉP-Jobbik                                                 
01|002|011|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000005|01|MUNKÁSPÁRT                                                  
01|002|011|05|SZABAD DEMOKRATÁK SZÖVETSÉGE A MAGYAR LIBERÁLIS PÁRT                                        |0000076|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
01|002|011|06|MAGYAR DEMOKRATA FÓRUM                                                                      |0000030|01|MDF                                                         
01|002|012|01|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000329|02|FIDESZ,KDNP                                                 
01|002|012|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000240|01|MSZP                                                        
01|002|012|03|MIÉP-Jobbik a Harmadik Út                                                                   |0000016|01|MIÉP-Jobbik                                                 
01|002|012|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000005|01|MUNKÁSPÁRT                                                  
01|002|012|05|SZABAD DEMOKRATÁK SZÖVETSÉGE A MAGYAR LIBERÁLIS PÁRT                                        |0000107|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
01|002|012|06|MAGYAR DEMOKRATA FÓRUM                                                                      |0000030|01|MDF                                                         
01|002|013|01|FIDESZ-Magyar Polgári Szövetség Kereszténydemokrata Néppárt                                 |0000317|02|FIDESZ,KDNP                                                 
01|002|013|02|MAGYAR SZOCIALISTA PÁRT                                                                     |0000176|01|MSZP                                                        
01|002|013|03|MIÉP-Jobbik a Harmadik Út                                                                   |0000026|01|MIÉP-Jobbik                                                 
01|002|013|04|MAGYAR KOMMUNISTA MUNKÁSPÁRT                                                                |0000002|01|MUNKÁSPÁRT                                                  
01|002|013|05|SZABAD DEMOKRATÁK SZÖVETSÉGE A MAGYAR LIBERÁLIS PÁRT                                        |0000104|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
