Anno evento,Tipo variazione,Sigla automobilistica,Codice Provincia/Uts,Codice Comune,Comune,Codice Uts associato,Sigla automobilistica associata,Codice Comune associato,Comune associato,Provvedimento e Documento,Contenuto del provvedimento,Data evento,,,,,,,
2025,AP-Cambio appartenenza Provincia,SS,90,90084,Loiri Porto San Paolo,113,OT,113013,Loiri Porto San Paolo,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,AP-Cambio appartenenza Provincia,SS,90,90085,Sant'Antonio di Gallura,113,OT,113023,Sant'Antonio di Gallura,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90086,Tergu,312,SS,112057,Tergu,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90087,Santa Maria Coghinas,312,SS,112049,Santa Maria Coghinas,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90088,Erula,312,SS,112021,Erula,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,SS,90,90089,Stintino,312,SS,112056,Stintino,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,AP-Cambio appartenenza Provincia,SS,90,90090,Padru,113,OT,113019,Padru,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,AP-Cambio appartenenza Provincia,SS,90,90091,Budoni,113,OT,113009,Budoni,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,AP-Cambio appartenenza Provincia,SS,90,90092,San Teodoro,113,OT,113021,San Teodoro,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,NU,91,91001,Aritzo,114,NU,114001,Aritzo,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,AP-Cambio appartenenza Provincia,NU,91,91002,Arzana,116,OG,116001,Arzana,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,NU,91,91003,Atzara,114,NU,114002,Atzara,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,NU,91,91004,Austis,114,NU,114003,Austis,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,AP-Cambio appartenenza Provincia,NU,91,91005,Bari Sardo,116,OG,116002,Bari Sardo,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,AP-Cambio appartenenza Provincia,NU,91,91006,Baunei,116,OG,116003,Baunei,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,NU,91,91007,Belvì,114,NU,114004,Belvì,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,NU,91,91008,Birori,114,NU,114005,Birori,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
2025,RN-Rinumerazione del codice statistico,NU,91,91009,Bitti,114,NU,114006,Bitti,L. R. N. 7 del 12/04/2021; B.U.R.A.S. N. 24 - PARTE I-II del 15/04/2021,"ISTITUITE LA CITTA' METROPOLITANA DI SASSARI E LA PROVINCIA GALLURA NORD-EST SARDEGNA (L.R. 9/2023, ART. 120, COMMA 1) CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DI SASSARI: ISTITUITE LE PROVINCE DEL MEDIO CAMPIDANO E DEL SULCIS IGLESIENTE CON I COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA; MODIFICATE LE CIRCOSCRIZIONI TERRITORIALI DELLA CITTA' METROPOLITANA DI CAGLIARI PER INCORPORAZIONE DEI COMUNI DISTACCATI DALLA SOPPRESSA PROVINCIA DEL SUD SARDEGNA E DELLA PROVINCIA DI NUORO PER DISTACCO DEI COMUNI COSTITUENTI LA NUOVA PROVINCIA DELL'OGLIASTRA E PER ACQUISIZIONE DI UN COMUNE CEDUTO DALLA CESSATA PROVINCIA DEL SUD SARDEGNA.
(SI CONFRONTI DELIBERA DELLA GIUNTA REGIONALE N. 36/34 DEL 19 LUGLIO 2025 PUBBLICATA SU BURAS N. 39- PARTE I-II, DEL 17 LUGLIO 2025.  APPROVAZIONE DELL'ASSETTO TERRITORIALE DEFINITIVO DELLA REGIONE SARDEGNA, AI SENSI DELL'ART. 6, COMMA 5 DELLA L.R. N.7/21)",17/07/2025,,,,,,,
