,election_date,election_type,harmonised_code,harmonised_name,type,name,votes
456,2024_06_09,european,ITF32,benevento,2,lib,766
457,2024_06_09,european,ITF32,benevento,2,m5s,15732
458,2024_06_09,european,ITF32,benevento,2,ptd,2136
459,2024_06_09,european,ITF32,benevento,2,italexit,801
460,2024_06_09,european,ITF32,benevento,2,pd,17969
461,2024_06_09,european,ITF32,benevento,2,sue,17258
462,2024_06_09,european,ITF33,napoli,0,eligible_voters,2438566
463,2024_06_09,european,ITF33,napoli,1,issued_ballots,1024319
464,2024_06_09,european,ITF33,napoli,2,avs,86732
465,2024_06_09,european,ITF33,napoli,2,ap,2098
466,2024_06_09,european,ITF33,napoli,2,azione,46838
467,2024_06_09,european,ITF33,napoli,2,fi_nm_ppe,84336
